case/step,DAC-MACS,RD-DABE,RW-ABE,TAAC
10485760,,,,0.693488
52428800,,,,1.714643
268435456,,,,7.7199
1,,,,0.685902
1024,,,,0.386853
1048576,,,,0.48157099999999997
10485760,,,,0.753873
52428800,,,,1.639594
268435456,,,,7.028249
1,,,,0.387415
1024,,,,1.212926
1048576,,,,0.441046
10485760,,,,0.671712
52428800,,,,1.370658
268435456,,,,6.082853999999999
1,,,,0.417635
1024,,,,0.47004599999999996
1048576,,,,0.42478
10485760,,,,0.722976
52428800,,,,2.037213
268435456,,,,7.194210999999999
1,,,,0.307301
1024,,,,0.324
1048576,,,,0.626058
10485760,,,,0.5713239999999999
52428800,,,,1.534427
268435456,,,,7.031178
1,,,,0.33427799999999996
1024,,,,0.371985
1048576,,,,0.633491
10485760,,,,0.476908
52428800,,,,1.9281
268435456,,,,6.990383
1,,,,0.43356999999999996
1024,,,,0.319038
1048576,,,,0.420359
10485760,,,,0.8553449999999999
52428800,,,,1.8624239999999999
268435456,,,,7.398134
1,,,,0.34338199999999997
1024,,,,0.34040899999999996
1048576,,,,0.38989799999999997
10485760,,,,0.48100099999999996
52428800,,,,1.4549649999999998
268435456,,,,5.507517
1,,,,0.318008
1024,,,,0.397433
1048576,,,,0.389685
10485760,,,,0.793411
52428800,,,,1.677482
268435456,,,,7.11004
1,,,,0.355624
1024,,,,1.102863
1048576,,,,0.314195
10485760,,,,0.734316
52428800,,,,1.505801
268435456,,,,5.873345
1,,,,0.350801
1024,,,,0.418054
1048576,,,,0.482327
10485760,,,,0.7038479999999999
52428800,,,,1.318309
268435456,,,,5.287033999999999
1,,,,0.351695
1024,,,,0.32623599999999997
1048576,,,,0.42921899999999996
10485760,,,,0.610367
52428800,,,,1.373775
268435456,,,,5.9071549999999995
1,,,,0.49055099999999996
1024,,,,0.328434
1048576,,,,0.44561199999999995
10485760,,,,0.652754
52428800,,,,1.746275
268435456,,,,7.5688189999999995
1,,,,0.25762199999999996
1024,,,,0.340896
1048576,,,,0.37421699999999997
10485760,,,,0.987362
52428800,,,,1.4105999999999999
268435456,,,,5.303815999999999
1,,,,0.615788
1024,,,,0.383088
1048576,,,,0.330708
10485760,,,,0.627227
52428800,,,,1.737965
268435456,,,,7.390012
1,,,,0.26026099999999996
1024,,,,0.327696
1048576,,,,0.370732
10485760,,,,0.6177349999999999
52428800,,,,1.704705
268435456,,,,6.676031
1,,,,0.427469
1024,,,,0.35648399999999997
1048576,,,,0.41347
10485760,,,,0.6270129999999999
52428800,,,,1.888548
268435456,,,,6.9809339999999995
1,,,,0.329084
1024,,,,0.3815
1048576,,,,0.49644699999999997
10485760,,,,0.8406159999999999
52428800,,,,1.895576
268435456,,,,6.990575
1,,,,0.270429
1024,,,,0.386291
1048576,,,,0.492803
10485760,,,,0.605993
52428800,,,,1.624287
268435456,,,,6.705311999999999
1,,,,0.6446839999999999
1024,,,,0.406277
1048576,,,,0.427405
10485760,,,,0.518096
52428800,,,,1.405305
268435456,,,,5.754276
1,,,,0.37704699999999997
1024,,,,0.32792
1048576,,,,0.324134
10485760,,,,0.833437
52428800,,,,2.014893
268435456,,,,7.282902999999999
1,,,,0.350637
1024,,,,0.328688
1048576,,,,0.374261
10485760,,,,0.5373519999999999
52428800,,,,1.3648209999999998
268435456,,,,5.4963679999999995
1,,,,0.34127199999999996
1024,,,,0.371183
1048576,,,,0.625108
10485760,,,,0.76801
52428800,,,,1.283244
268435456,,,,5.494229
1,,,,0.443575
1024,,,,0.26083999999999996
1048576,,,,0.525322
10485760,,,,0.6835009999999999
52428800,,,,1.8385589999999998
268435456,,,,5.42965
1,,,,0.48156699999999997
1024,,,,0.40709599999999996
1048576,,,,0.31455
10485760,,,,0.62719
52428800,,,,1.957857
268435456,,,,6.857323999999999
1,,,,0.413956
1024,,,,0.49959
1048576,,,,0.35579299999999997
10485760,,,,0.8663909999999999
52428800,,,,1.852206
268435456,,,,7.112528999999999
1,,,,0.43068
1024,,,,0.341159
1048576,,,,0.310195
10485760,,,,0.738916
52428800,,,,1.467458
268435456,,,,6.859546
1,,,,0.26211799999999996
1024,,,,0.39752299999999996
1048576,,,,0.388119
10485760,,,,0.61393
52428800,,,,1.604844
268435456,,,,7.179295
1,,,,0.463036
1024,,,,0.46767699999999995
1048576,,,,1.580659
10485760,,,,0.66602
52428800,,,,1.381495
268435456,,,,5.600089
1,,,,0.50084
1024,,,,0.402468
1048576,,,,0.48711899999999997
10485760,,,,0.776399
52428800,,,,1.8310259999999998
268435456,,,,6.972175999999999
1,,,,0.525826
1024,,,,0.443774
1048576,,,,0.747695
10485760,,,,0.801319
52428800,,,,1.7107219999999999
268435456,,,,5.6371839999999995
1,,,,0.386915
1024,,,,0.338538
1048576,,,,0.376741
10485760,,,,0.674352
52428800,,,,1.6598309999999998
268435456,,,,5.819099
